id_distrito,nome,id_municipio,sigla_uf
230760110,Bixopá,2307601,CE
230763510,Macaoca,2307635,CE
230763530,Paus Branco,2307635,CE
230763505,Madalena,2307635,CE
230763515,Cacimba Nova,2307635,CE
230763545,União,2307635,CE
230763520,Cajazeiras,2307635,CE
230765030,Pajuçara,2307650,CE
230765005,Maracanaú,2307650,CE
230770027,Lages,2307700,CE
230770037,São João do Amanari,2307700,CE
230770010,Amanari,2307700,CE
230770015,Antônio Marques,2307700,CE
230770025,Jubaia,2307700,CE
230770020,Itapebussu,2307700,CE
230770031,Manoel Guedes,2307700,CE
230770026,Ladeira Grande,2307700,CE
230770017,Cachoeira,2307700,CE
230770042,Umarizeiras,2307700,CE
230770040,Tanques,2307700,CE
230770005,Maranguape,2307700,CE
230770029,Lagoa do Juvenal,2307700,CE
230770035,Sapupara,2307700,CE
230770032,Papara,2307700,CE
230770045,Vertentes do Lagedo,2307700,CE
230770033,Penedo,2307700,CE
230780910,Panacuí,2307809,CE
230780915,Mocambo,2307809,CE
230780905,Marco,2307809,CE
230790805,Martinópole,2307908,CE
230800513,Ipaguaçu,2308005,CE
230800522,Tangente,2308005,CE
230800515,Mumbaba,2308005,CE
230800510,Aiuá,2308005,CE
230800520,Padre Linhares,2308005,CE
230800505,Massapê,2308005,CE
230800525,Tuína,2308005,CE
230810425,São Félix,2308104,CE
230810412,Buritizinho,2308104,CE
230810415,Coité,2308104,CE
230810405,Mauriti,2308104,CE
230810429,São Miguel,2308104,CE
230810420,Nova Santa Cruz,2308104,CE
230810410,Anauá,2308104,CE
230810430,Umburanas,2308104,CE
230810427,Palestina do Cariri,2308104,CE
230820320,Santo Antônio dos Fernandes,2308203,CE
230820310,Camilos,2308203,CE
230820305,Meruoca,2308203,CE
230820307,Anil,2308203,CE
230820315,Palestina do Norte,2308203,CE
230820325,São Francisco,2308203,CE
230830205,Milagres,2308302,CE
230830210,Rosário,2308302,CE
230835120,Monte grave,2308351,CE
230835115,Ipueira,2308351,CE
230835105,Milhã,2308351,CE
230835106,Baixa Verde,2308351,CE
230835108,Barra,2308351,CE
230835110,Carnaubinha,2308351,CE
230837720,Poço da Onça,2308377,CE
230837725,Riachão,2308377,CE
230837710,Brotas,2308377,CE
230837705,Miraíma,2308377,CE
230840115,Jamacaru,2308401,CE
230840105,Missão Velha,2308401,CE
230840125,Quimami,2308401,CE
230840120,Missão Nova,2308401,CE
230850015,Cangatí,2308500,CE
230850030,São Gonçalo do Umari,2308500,CE
230850026,Cipó,2308500,CE
230850025,Catolé,2308500,CE
230850007,Açudinho dos Costas,2308500,CE
230850005,Mombaça,2308500,CE
230850010,Boa Vista,2308500,CE
230850035,São Vicente,2308500,CE
230850020,Carnaúbas,2308500,CE
230850027,Manoel Correia,2308500,CE
230860915,Nossa Senhora do Livramento,2308609,CE
230860905,Monsenhor Tabosa,2308609,CE
230860910,Barreiros,2308609,CE
230870810,Aruaru,2308708,CE
230870840,Uiraponga,2308708,CE
230870830,Pedras,2308708,CE
230870835,Roldão,2308708,CE
230870815,Boa Água,2308708,CE
230870805,Morada Nova,2308708,CE
230870825,Juazeiro de Baixo,2308708,CE
230870827,Lagoa Grande,2308708,CE
230880710,Várzea da Volta,2308807,CE
230880707,Boa Esperança,2308807,CE
230880705,Moraújo,2308807,CE
230890640,Sítio Alegre,2308906,CE
230890605,Morrinhos,2308906,CE
230900315,Poço Verde,2309003,CE
230900305,Mucambo,2309003,CE
230900310,Carqueijo,2309003,CE
230910205,Mulungu,2309102,CE
230920105,Nova Olinda,2309201,CE
230920130,Triunfo,2309201,CE
230930045,São Pedro,2309300,CE
230930005,Nova Russas,2309300,CE
230930025,Major Simplício,2309300,CE
230930015,Canindezinho,2309300,CE
230930019,Espacinha,2309300,CE
230930030,Nova Betânia,2309300,CE
230940930,Três Irmãos,2309409,CE
230940920,Palestina,2309409,CE
230940905,Novo Oriente,2309409,CE
230940915,Emaús,2309409,CE
230940924,Santa Maria,2309409,CE
230940925,São Raimundo,2309409,CE
230945805,Ocara,2309458,CE
230945830,Sereno de Cima,2309458,CE
230945807,Arisco dos Marianos,2309458,CE
230945820,Novo Horizonte,2309458,CE
230945840,Serragem,2309458,CE
230945810,Curupira,2309458,CE
230950810,Guassussê,2309508,CE
230950830,Santarém,2309508,CE
230950805,Orós,2309508,CE
230950815,Igarói,2309508,CE
230950820,Palestina,2309508,CE
230960720,Itaipaba,2309607,CE
230960705,Pacajus,2309607,CE
230960730,Pascoal,2309607,CE
230970635,Pavuna,2309706,CE
230970650,Senador Carlos Jereissati,2309706,CE
230970633,Monguba,2309706,CE
230970605,Pacatuba,2309706,CE
230980510,Colina,2309805,CE
230980520,Santa Ana,2309805,CE
230980515,Fátima,2309805,CE
230980505,Pacoti,2309805,CE
230990405,Pacujá,2309904,CE
231000110,São José,2310001,CE
231000105,Palhano,2310001,CE
231010005,Palmácia,2310100,CE
231010015,Gados dos Rodrigues,2310100,CE
231010010,Gado,2310100,CE
231020910,Jardim,2310209,CE
231020905,Paracuru,2310209,CE
231020920,Poço Doce,2310209,CE
231025815,Camboas,2310258,CE
231025810,Boa Vista,2310258,CE
231025805,Paraipaba,2310258,CE
231025820,Lagoinha,2310258,CE
231030814,Miranda,2310308,CE
231030812,Gavião,2310308,CE
231030820,Novo Assis,2310308,CE
231030830,Oiticica,2310308,CE
231030815,Monte Sion,2310308,CE
231030810,Cococi,2310308,CE
231030805,Parambu,2310308,CE
231040705,Paramoti,2310407,CE
231050605,Pedra Branca,2310506,CE
231050620,Tróia,2310506,CE
231050610,Mineirolândia,2310506,CE
231050607,Capitão Mor,2310506,CE
231050615,Santa Cruz do Banabuiú,2310506,CE
231060505,Penaforte,2310605,CE
231060525,Santo André,2310605,CE
231060515,Juá,2310605,CE
231070415,Porfírio Sampaio,2310704,CE
231070410,Matias,2310704,CE
231070405,Pentecoste,2310704,CE
231070420,Sebastião de Abreu,2310704,CE
231080310,Crioulos,2310803,CE
231080305,Pereiro,2310803,CE
231085220,Ema,2310852,CE
231085205,Pindoretama,2310852,CE
231085225,Pratiús,2310852,CE
231085215,Caponguinha,2310852,CE
231085210,Capim de Roça,2310852,CE
231090207,Catolé da Pista,2310902,CE
231090205,Piquet Carneiro,2310902,CE
231090210,Ibicuã,2310902,CE
231090215,Mulungu,2310902,CE
231095110,Santo Izidro,2310951,CE
231095105,Pires Ferreira,2310951,CE
231095120,Otavilândia,2310951,CE
231095115,Donato,2310951,CE
231100908,Cachoeira Grande,2311009,CE
231100905,Poranga,2311009,CE
231100907,Buritizal,2311009,CE
231100910,Macambira,2311009,CE
231110830,Simão,2311108,CE
231110805,Porteiras,2311108,CE
231120705,Potengi,2311207,CE
231120710,Barreiros,2311207,CE
231123105,Potiretama,2311231,CE
231123110,Canindezinho,2311231,CE
231126405,Quiterianópolis,2311264,CE
231126410,Algodões,2311264,CE
231126420,São Francisco,2311264,CE
231130659,São João dos Queirozes,2311306,CE
231130650,Juatama,2311306,CE
231130605,Quixadá,2311306,CE
231130652,Riacho Verde,2311306,CE
231130657,São Bernardo,2311306,CE
231130643,Juá,2311306,CE
231130640,Dom Maurício,2311306,CE
231130618,Califórnia,2311306,CE
231130625,Cipó dos Anjos,2311306,CE
231130670,Várzea da Onça,2311306,CE
231130630,Custódio,2311306,CE
231130635,Daniel de Queiróz,2311306,CE
231130665,Tapuiará,2311306,CE
231135505,Quixelô,2311355,CE
231135507,Antonico,2311355,CE
231140540,Damião Carneiro,2311405,CE
231140505,Quixeramobim,2311405,CE
231140545,São Miguel,2311405,CE
231140515,Lacerda,2311405,CE
231140532,Nenelândia,2311405,CE
231140507,Belém,2311405,CE
231140510,Encantado,2311405,CE
231140535,Passagem,2311405,CE
231140530,Manituba,2311405,CE
231140550,Uruquê,2311405,CE
231150407,Agua Fria,2311504,CE
231150420,Tomé,2311504,CE
231150405,Quixeré,2311504,CE
231150410,Lagoinha,2311504,CE
231160325,Guassi,2311603,CE
231160305,Redenção,2311603,CE
231160330,Barra Nova,2311603,CE
231160315,Antônio Diogo,2311603,CE
231160321,Faísca,2311603,CE
231170220,Campo Lindo,2311702,CE
231170205,Reriutaba,2311702,CE
231170210,Amanaiara,2311702,CE
231180117,Lagoa Grande,2311801,CE
231180105,Russas,2311801,CE
231180110,Bonhu,2311801,CE
231180120,São João de Deus,2311801,CE
231180119,Peixe,2311801,CE
231180115,Flores,2311801,CE
231190008,Barrinha,2311900,CE
231190030,Malhada,2311900,CE
231190005,Saboeiro,2311900,CE
231190010,Flamengo,2311900,CE
231190009,Felipe,2311900,CE
231190050,São José,2311900,CE
231195920,Lagoa dos Crioulos,2311959,CE
231195905,Salitre,2311959,CE
231195910,Caldeirão,2311959,CE
231200725,Sapó,2312007,CE
231200708,Baixa Fria,2312007,CE
231200720,Parapuí,2312007,CE
231200715,Mutambeiras,2312007,CE
231200709,Barro Preto,2312007,CE
231200707,Bahia,2312007,CE
231200705,Santana do Acaraú,2312007,CE
231200710,João Cordeiro,2312007,CE
231210640,Pontal da Santa Cruz,2312106,CE
231210610,Anjinhos,2312106,CE
231210625,Dom Leme,2312106,CE
231210630,Inhumas,2312106,CE
231210615,Araporanga,2312106,CE
231210605,Santana do Cariri,2312106,CE
231210620,Brejo Grande,2312106,CE
231220530,Malhada Grande,2312205,CE
231220510,Lisieux,2312205,CE
231220520,Logradouro,2312205,CE
231220540,Raimundo Martins,2312205,CE
231220505,Santa Quitéria,2312205,CE
231220525,Macaraú,2312205,CE
231220545,Trapiá,2312205,CE
231220535,Muribeca,2312205,CE
231230405,São Benedito,2312304,CE
231230409,Barreiros,2312304,CE
231230415,Inhuçu,2312304,CE
231240310,Croatá,2312403,CE
231240330,Umarituba,2312403,CE
231240315,Pecém,2312403,CE
231240308,Cágado,2312403,CE
231240305,São Gonçalo do Amarante,2312403,CE
231240327,Taiba,2312403,CE
231240320,Serrote,2312403,CE
231240325,Siupé,2312403,CE
231250205,São João do Jaguaribe,2312502,CE
231260105,São Luís do Curu,2312601,CE
231270015,São Joaquim do Salgado,2312700,CE
231270010,Engenheiro José Lopes,2312700,CE
231270006,Bonfim,2312700,CE
231270005,Senador Pompeu,2312700,CE
231270008,Codia,2312700,CE
231280905,Senador Sá,2312809,CE
231280915,Serrota,2312809,CE
231280910,Salão,2312809,CE
231290807,Aprazível,2312908,CE
231290835,Jaibaras,2312908,CE
231290845,Rafael Arruda,2312908,CE
231290840,Jordão,2312908,CE
231290825,Caracará,2312908,CE
231290805,Sobral,2312908,CE
231290850,Patriarca,2312908,CE
231290847,Patos,2312908,CE
231290810,Aracatiaçu,2312908,CE
231290853,São José do Torto,2312908,CE
231290815,Bonfim,2312908,CE
231290820,Caioca,2312908,CE
231290855,Taperuaba,2312908,CE
231300530,Pasta,2313005,CE
231300535,São José de Solonópole,2313005,CE
231300515,Cangati,2313005,CE
231300510,Assunção,2313005,CE
231300505,Solonópole,2313005,CE
231300532,Prefeita Suely Pinheiro,2313005,CE
231310405,Tabuleiro do Norte,2313104,CE
231310410,Olho-d'Água da Bica,2313104,CE
231310415,Peixe Gordo,2313104,CE
231320320,Curatis,2313203,CE
231320325,Holanda,2313203,CE
231320310,Boa Esperança,2313203,CE
231320305,Tamboril,2313203,CE
231320335,Sucesso,2313203,CE
231320330,Oliveiras,2313203,CE
231320315,Carvalho,2313203,CE
231320307,Açudinho,2313203,CE
231325205,Tarrafas,2313252,CE
231330235,Trici,2313302,CE
231330205,Tauá,2313302,CE
231330233,Santa Tereza,2313302,CE
231330215,Carrapateiras,2313302,CE
231330230,Marruás,2313302,CE
231330225,Marrecas,2313302,CE
231330220,Inhamuns,2313302,CE
231330210,Barra Nova,2313302,CE
231335110,Caxitoré,2313351,CE
231335105,Tejuçuoca,2313351,CE
231340115,Caruataí,2313401,CE
231340105,Tianguá,2313401,CE
231340120,Pindoguaba,2313401,CE
231340125,Tabainha,2313401,CE
231340110,Arapá,2313401,CE
231350005,Trairi,2313500,CE
231350006,Córrego Fundo,2313500,CE
231350009,Gualdrapas,2313500,CE
231350010,Mundaú,2313500,CE
231350007,Canaan,2313500,CE
231350008,Fleicheiras,2313500,CE
231355925,São Pedro do Gavião,2313559,CE
231355905,Tururu,2313559,CE
231355915,Conceição,2313559,CE
231355910,Cemoaba,2313559,CE
231360910,Araticum,2313609,CE
231360925,Nova Veneza,2313609,CE
231360905,Ubajara,2313609,CE
231360915,Jaburuna,2313609,CE
231370815,Pio X,2313708,CE
231370805,Umari,2313708,CE
231375720,Caxitoré,2313757,CE
231375730,São Joaquim,2313757,CE
231375705,Umirim,2313757,CE
231380711,Mundaú,2313807,CE
231380713,Retiro,2313807,CE
231380705,Uruburetama,2313807,CE
231380715,Santa Luzia,2313807,CE
231380709,Itacolomy,2313807,CE
231390610,Campánario,2313906,CE
231390615,Paracuá,2313906,CE
231390605,Uruoca,2313906,CE
231395515,Croata,2313955,CE
231395505,Varjota,2313955,CE
231400325,Naraniú,2314003,CE
231400305,Várzea Alegre,2314003,CE
231400315,Canindezinho,2314003,CE
231400330,Riacho Verde,2314003,CE
231400310,Calabaça,2314003,CE
231400320,Ibicatu,2314003,CE
231410223,Passagem da Onça,2314102,CE
231410215,Lambedouro,2314102,CE
231410220,Padre Vieira,2314102,CE
231410217,Manhoso,2314102,CE
231410212,Juá dos Vieiras,2314102,CE
231410210,General Tibúrcio,2314102,CE
231410225,Quatiguaba,2314102,CE
231410205,Viçosa do Ceará,2314102,CE
240010905,Acari,2400109,RN
240020805,Açu,2400208,RN
240030705,Afonso Bezerra,2400307,RN
240040605,Água Nova,2400406,RN
240050505,Alexandria,2400505,RN
240060405,Almino Afonso,2400604,RN
240070305,Alto do Rodrigues,2400703,RN
240080205,Angicos,2400802,RN
240090105,Antônio Martins,2400901,RN
240100805,Apodi,2401008,RN
240110705,Areia Branca,2401107,RN
240120605,Arês,2401206,RN
240130505,Augusto Severo,2401305,RN
240140405,Baía Formosa,2401404,RN
240145305,Baraúna,2401453,RN
240150305,Barcelona,2401503,RN
240160210,Belo Horizonte,2401602,RN
240160205,Bento Fernandes,2401602,RN
240165105,Bodó,2401651,RN
240170105,Bom Jesus,2401701,RN
240180005,Brejinho,2401800,RN
240185905,Caiçara do Norte,2401859,RN
240190905,Caiçara do Rio do Vento,2401909,RN
240200605,Caicó,2402006,RN
240210505,Campo Redondo,2402105,RN
240220405,Canguaretama,2402204,RN
240230310,São Geraldo,2402303,RN
240230305,Caraúbas,2402303,RN
240240205,Carnaúba dos Dantas,2402402,RN
240250105,Carnaubais,2402501,RN
240260005,Ceará-Mirim,2402600,RN
240270905,Cerro Corá,2402709,RN
240280805,Coronel Ezequiel,2402808,RN
240290705,Coronel João Pessoa,2402907,RN
240300405,Cruzeta,2403004,RN
240310305,Currais Novos,2403103,RN
240320205,Doutor Severiano,2403202,RN
240325105,Parnamirim,2403251,RN
240330105,Encanto,2403301,RN
240340005,Equador,2403400,RN
240350905,Espírito Santo,2403509,RN
240360805,Extremoz,2403608,RN
240370705,Felipe Guerra,2403707,RN
240375605,Fernando Pedroza,2403756,RN
240380605,Florânia,2403806,RN
240390505,Francisco Dantas,2403905,RN
240400205,Frutuoso Gomes,2404002,RN
240410105,Galinhos,2404101,RN
240420005,Goianinha,2404200,RN
240430905,Governador Dix-Sept Rosado,2404309,RN
240440805,Grossos,2404408,RN
240450705,Guamaré,2404507,RN
240460605,Ielmo Marinho,2404606,RN
240470505,Ipanguaçu,2404705,RN
240480405,Ipueira,2404804,RN
240485305,Itajá,2404853,RN
240490305,Itaú,2404903,RN
240500905,Jaçanã,2405009,RN
240510805,Jandaíra,2405108,RN
240520705,Janduís,2405207,RN
240530610,Córrego de São Mateus,2405306,RN
240530605,Januário Cicco,2405306,RN
240540505,Japi,2405405,RN
240550405,Jardim de Angicos,2405504,RN
240560305,Jardim de Piranhas,2405603,RN
240570205,Jardim do Seridó,2405702,RN
240580105,João Câmara,2405801,RN
240590010,Rosário,2405900,RN
240590005,João Dias,2405900,RN
240600705,José da Penha,2406007,RN
240600710,Major Felipe,2406007,RN
240610605,Jucurutu,2406106,RN
240615505,Jundiá,2406155,RN
240620505,Lagoa d'Anta,2406205,RN
240630405,Lagoa de Pedras,2406304,RN
240640305,Lagoa de Velhos,2406403,RN
240650205,Lagoa Nova,2406502,RN
240660105,Lagoa Salgada,2406601,RN
240670005,Lajes,2406700,RN
240670010,Firmamento,2406700,RN
240680905,Lajes Pintadas,2406809,RN
240690805,Lucrécia,2406908,RN
240700515,São Bernardo,2407005,RN
240700505,Luís Gomes,2407005,RN
240710405,Macaíba,2407104,RN
240720305,Macau,2407203,RN
240725205,Major Sales,2407252,RN
240730205,Marcelino Vieira,2407302,RN
240740110,Salva Vida,2407401,RN
240740105,Martins,2407401,RN
240750005,Maxaranguape,2407500,RN
240760905,Messias Targino,2407609,RN
240770805,Montanhas,2407708,RN
240780705,Monte Alegre,2407807,RN
240790605,Monte das Gameleiras,2407906,RN
240800305,Mossoró,2408003,RN
240810205,Natal,2408102,RN
240820105,Nísia Floresta,2408201,RN
240830005,Nova Cruz,2408300,RN
240840905,Olho-d'Água do Borges,2408409,RN
240850805,Ouro Branco,2408508,RN
240860705,Paraná,2408607,RN
240870605,Paraú,2408706,RN
240880505,Parazinho,2408805,RN
240890405,Parelhas,2408904,RN
240895305,Rio do Fogo,2408953,RN
240910005,Passa e Fica,2409100,RN
240920905,Passagem,2409209,RN
240930805,Patu,2409308,RN
240933205,Santa Maria,2409332,RN
240940705,Pau dos Ferros,2409407,RN
240950605,Pedra Grande,2409506,RN
240960505,Pedra Preta,2409605,RN
240970405,Pedro Avelino,2409704,RN
240980305,Pedro Velho,2409803,RN
240990205,Pendências,2409902,RN
241000905,Pilões,2410009,RN
241010805,Poço Branco,2410108,RN
241020705,Portalegre,2410207,RN
241025605,Porto do Mangue,2410256,RN
241030605,Presidente Juscelino,2410306,RN
241040505,Pureza,2410405,RN
241050405,Rafael Fernandes,2410504,RN
241060305,Rafael Godeiro,2410603,RN
241070205,Riacho da Cruz,2410702,RN
241080105,Riacho de Santana,2410801,RN
241090005,Riachuelo,2410900,RN
241100705,Rodolfo Fernandes,2411007,RN
241105605,Tibau,2411056,RN
241110605,Ruy Barbosa,2411106,RN
241120505,Santa Cruz,2411205,RN
241140305,Santana do Matos,2411403,RN
241140325,São José da Passagem,2411403,RN
241140320,Santa Teresa,2411403,RN
241140310,Barão de Serra Branca,2411403,RN
241142905,Santana do Seridó,2411429,RN
241150205,Santo Antônio,2411502,RN
241160105,São Bento do Norte,2411601,RN
241170005,São Bento do Trairí,2411700,RN
241180905,São Fernando,2411809,RN
241190805,São Francisco do Oeste,2411908,RN
241200505,São Gonçalo do Amarante,2412005,RN
241210405,São João do Sabugi,2412104,RN
241220305,São José de Mipibu,2412203,RN
241230205,São José do Campestre,2412302,RN
241230210,Ipiranga,2412302,RN
241240105,São José do Seridó,2412401,RN
241250005,São Miguel,2412500,RN
241255905,São Miguel do Gostoso,2412559,RN
241260905,São Paulo do Potengi,2412609,RN
241270805,São Pedro,2412708,RN
241280705,São Rafael,2412807,RN
241290605,São Tomé,2412906,RN
241300305,São Vicente,2413003,RN
241310205,Senador Elói de Souza,2413102,RN
241320105,Senador Georgino Avelino,2413201,RN
241330005,Serra de São Bento,2413300,RN
241335905,Serra do Mel,2413359,RN
241340905,Serra Negra do Norte,2413409,RN
241350805,Serrinha,2413508,RN
241355705,Serrinha dos Pintos,2413557,RN
241360705,Severiano Melo,2413607,RN
241370610,Serra da Tapuia,2413706,RN
241370605,Sítio Novo,2413706,RN
241380505,Taboleiro Grande,2413805,RN
241390410,Gameleira,2413904,RN
241390405,Taipu,2413904,RN
241400105,Tangará,2414001,RN
241400110,Trairi,2414001,RN
241410005,Tenente Ananias,2414100,RN
241410010,Mata de São Braz,2414100,RN
241415905,Tenente Laurentino Cruz,2414159,RN
241420905,Tibau do Sul,2414209,RN
241430805,Timbaúba dos Batistas,2414308,RN
241440705,Touros,2414407,RN
241445605,Triunfo Potiguar,2414456,RN
241450605,Umarizal,2414506,RN
241460505,Upanema,2414605,RN
241470405,Várzea,2414704,RN
241475305,Venha-Ver,2414753,RN
241480305,Vera Cruz,2414803,RN
241490205,Viçosa,2414902,RN
241500805,Vila Flor,2415008,RN
250010605,Água Branca,2500106,PB
250020505,Aguiar,2500205,PB
250030405,Alagoa Grande,2500304,PB
250040305,Alagoa Nova,2500403,PB
250050205,Alagoinha,2500502,PB
250053605,Alcantil,2500536,PB
250057705,Algodão de Jandaíra,2500577,PB
250060105,Alhandra,2500601,PB
250070015,Umari,2500700,PB
250070005,São João do Rio do Peixe,2500700,PB
250073405,Amparo,2500734,PB
250077505,Aparecida,2500775,PB
250080905,Araçagi,2500809,PB
250090805,Arara,2500908,PB
250100505,Araruna,2501005,PB
250110410,Cepilho,2501104,PB
250110420,Muquém,2501104,PB
250110415,Mata Limpa,2501104,PB
250110405,Areia,2501104,PB
250115305,Areia de Baraúnas,2501153,PB
250120305,Areial,2501203,PB
250130220,Pedro Velho,2501302,PB
250130205,Aroeiras,2501302,PB
250135105,Assunção,2501351,PB
250140105,Baía da Traição,2501401,PB
250150020,Taboleiro,2501500,PB
250150010,Maia,2501500,PB
250150005,Bananeiras,2501500,PB
250153405,Baraúna,2501534,PB
250157505,Barra de Santana,2501575,PB
250160905,Barra de Santa Rosa,2501609,PB
250170805,Barra de São Miguel,2501708,PB
250180705,Bayeux,2501807,PB
250190610,Rua Nova,2501906,PB
250190605,Belém,2501906,PB
250200305,Belém do Brejo do Cruz,2502003,PB
250205205,Bernardino Batista,2502052,PB
250210205,Boa Ventura,2502102,PB
250215105,Boa Vista,2502151,PB
250220105,Bom Jesus,2502201,PB
250230005,Bom Sucesso,2502300,PB
250240930,Viana,2502409,PB
250240905,Bonito de Santa Fé,2502409,PB
250250830,Marinho,2502508,PB
250250805,Boqueirão,2502508,PB
250260705,Igaracy,2502607,PB
250270605,Borborema,2502706,PB
250280505,Brejo do Cruz,2502805,PB
250290405,Brejo dos Santos,2502904,PB
250300115,Cupissura,2503001,PB
250300105,Caaporã,2503001,PB
250310005,Cabaceiras,2503100,PB
250320905,Cabedelo,2503209,PB
250320925,Renascer,2503209,PB
250330820,São José de Marimbas,2503308,PB
250330805,Cachoeira dos Índios,2503308,PB
250330810,Balanços,2503308,PB
250330815,Fátima,2503308,PB
250340705,Cacimba de Areia,2503407,PB
250350605,Cacimba de Dentro,2503506,PB
250355505,Cacimbas,2503555,PB
250360505,Caiçara,2503605,PB
250370405,Cajazeiras,2503704,PB
250370410,Engenheiro Ávidos,2503704,PB
250375305,Cajazeirinhas,2503753,PB
250380305,Caldas Brandão,2503803,PB
250390205,Camalaú,2503902,PB
250390210,Pindurão,2503902,PB
250400905,Campina Grande,2504009,PB
250400915,Catolé,2504009,PB
250400925,São José da Mata,2504009,PB
250400920,Galante,2504009,PB
250403305,Capim,2504033,PB
250403315,Olho D'Água do Serrão,2504033,PB
250407405,Caraúbas,2504074,PB
250410805,Carrapateira,2504108,PB
250415705,Casserengue,2504157,PB
250420710,Itajubatiba,2504207,PB
250420705,Catingueira,2504207,PB
250430610,Coronel Maia,2504306,PB
250430625,Picos,2504306,PB
250430605,Catolé do Rocha,2504306,PB
250435505,Caturité,2504355,PB
250440505,Conceição,2504405,PB
250440510,Cardoso,2504405,PB
250440515,Montevidéo,2504405,PB
250450405,Condado,2504504,PB
250460305,Conde,2504603,PB
250460316,Jacumã,2504603,PB
250470205,Congo,2504702,PB
250480105,Coremas,2504801,PB
250485005,Coxixola,2504850,PB
250490005,Cruz do Espírito Santo,2504900,PB
250500605,Cubati,2505006,PB
250510510,Melo,2505105,PB
250510505,Cuité,2505105,PB
250520405,Cuitegi,2505204,PB
250523805,Cuité de Mamanguape,2505238,PB
250527905,Curral de Cima,2505279,PB
250530305,Curral Velho,2505303,PB
250535205,Damião,2505352,PB
250540205,Desterro,2505402,PB
250550105,Vista Serrana,2505501,PB
250560010,Vazante,2505600,PB
250560005,Diamante,2505600,PB
250570905,Dona Inês,2505709,PB
250580805,Duas Estradas,2505808,PB
250590705,Emas,2505907,PB
250600405,Esperança,2506004,PB
250610305,Fagundes,2506103,PB
250620205,Frei Martinho,2506202,PB
250625105,Gado Bravo,2506251,PB
250630105,Guarabira,2506301,PB
250630110,Cachoeira,2506301,PB
250640005,Gurinhém,2506400,PB
250650905,Gurjão,2506509,PB
250660805,Ibiara,2506608,PB
250660810,Cachoeirinha,2506608,PB
250670705,Imaculada,2506707,PB
250670715,Palmeira,2506707,PB
250680605,Ingá,2506806,PB
250680607,Pontina,2506806,PB
250690505,Itabaiana,2506905,PB
250690515,Guarita,2506905,PB
250690510,Campo Grande,2506905,PB
250700205,Itaporanga,2507002,PB
250710105,Itapororoca,2507101,PB
250720005,Itatuba,2507200,PB
250730910,Timbó,2507309,PB
250730905,Jacaraú,2507309,PB
250740805,Jericó,2507408,PB
250750705,João Pessoa,2507507,PB
250760605,Juarez Távora,2507606,PB
250770505,Juazeirinho,2507705,PB
250780405,Junco do Seridó,2507804,PB
250790305,Juripiranga,2507903,PB
250800005,Juru,2508000,PB
250810905,Lagoa,2508109,PB
250820805,Lagoa de Dentro,2508208,PB
250830705,Lagoa Seca,2508307,PB
250840605,Lastro,2508406,PB
250850505,Livramento,2508505,PB
250855405,Logradouro,2508554,PB
250860405,Lucena,2508604,PB
250860415,Praia de Fagundes,2508604,PB
250870305,Mãe d'Água,2508703,PB
250880205,Malta,2508802,PB
250890105,Mamanguape,2508901,PB
250890125,Pitanga da Estrada,2508901,PB
250900805,Manaíra,2509008,PB
250900810,Pelo Sinal,2509008,PB
250905710,Camurupim,2509057,PB
250905705,Marcação,2509057,PB
250910705,Mari,2509107,PB
250915605,Marizópolis,2509156,PB
250920605,Massaranduba,2509206,PB
250930510,Barra de Camaratuba,2509305,PB
250930505,Mataraca,2509305,PB
250933905,Matinhas,2509339,PB
250937005,Mato Grosso,2509370,PB
250939605,Maturéia,2509396,PB
250940420,Gameleira,2509404,PB
250940405,Mogeiro,2509404,PB
250950305,Montadas,2509503,PB
250960205,Monte Horebe,2509602,PB
250970105,Monteiro,2509701,PB
250980005,Mulungu,2509800,PB
250990910,Pirauá,2509909,PB
250990905,Natuba,2509909,PB
251000605,Nazarezinho,2510006,PB
251010505,Nova Floresta,2510105,PB
251020405,Nova Olinda,2510204,PB
251030305,Nova Palmeira,2510303,PB
251040205,Olho d'Água,2510402,PB
251040230,Socorro,2510402,PB
251050105,Olivedos,2510501,PB
251060005,Ouro Velho,2510600,PB
251065905,Parari,2510659,PB
251070905,Passagem,2510709,PB
251080810,Santa Gertrudes,2510808,PB
251080805,Patos,2510808,PB
251090707,Ipueiras,2510907,PB
251090710,Mimoso,2510907,PB
251090705,Paulista,2510907,PB
251100405,Pedra Branca,2511004,PB
251110305,Pedra Lavrada,2511103,PB
251120205,Pedras de Fogo,2511202,PB
251130105,Piancó,2511301,PB
251140005,Picuí,2511400,PB
251150905,Pilar,2511509,PB
251160805,Pilões,2511608,PB
251170705,Pilõezinhos,2511707,PB
251180605,Pirpirituba,2511806,PB
251190505,Pitimbu,2511905,PB
251200205,Pocinhos,2512002,PB
251200210,Nazaré,2512002,PB
251203605,Poço Dantas,2512036,PB
251207705,Poço de José de Moura,2512077,PB
251210105,Pombal,2512101,PB
251210115,Várzea Comprida,2512101,PB
251220005,Prata,2512200,PB
251230905,Princesa Isabel,2512309,PB
251240805,Puxinanã,2512408,PB
251250705,Queimadas,2512507,PB
251260605,Quixabá,2512606,PB
251270505,Remígio,2512705,PB
251272105,Pedro Régis,2512721,PB
251274705,Riachão,2512747,PB
251275405,Riachão do Bacamarte,2512754,PB
251276205,Riachão do Poço,2512762,PB
